id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.CAD.price,quote.CAD.volume_24h,quote.CAD.volume_change_24h,quote.CAD.percent_change_1h,quote.CAD.percent_change_24h,quote.CAD.percent_change_7d,quote.CAD.percent_change_30d,quote.CAD.percent_change_60d,quote.CAD.percent_change_90d,quote.CAD.market_cap,quote.CAD.market_cap_dominance,quote.CAD.fully_diluted_market_cap,quote.CAD.tvl,quote.CAD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
6535,NEAR Protocol,NEAR,near-protocol,424,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1092355436.0,1197646990.0,False,,17,,,,2024-06-27T15:11:00.000Z,7.202106049444119,310641251.48672116,-0.4316,-1.56960697,1.17497594,0.56781947,-30.99105699,-27.8116601,-25.96110282,7867259693.758767,0.2508,8625580631.771147,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
7083,Uniswap,UNI,uniswap,1052,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,599957294.71,1000000000.0,False,,18,,,1.09617812,2024-06-27T15:10:00.000Z,13.012352985646755,185434872.83745408,23.0373,-0.85765699,2.07215705,-3.79015923,-11.25121737,16.39502432,-26.42018506,7806856095.080218,0.249,13012352985.642376,7121886424.378878,2024-06-27T15:10:05.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-06-27 11:11:50.970158
3890,Polygon,MATIC,polygon,1411,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9884436601.520267,10000000000.0,False,,19,,,,2024-06-27T15:10:00.000Z,0.7719352844557625,266146880.85388717,8.7139,-0.25212582,1.96510262,-2.12072192,-22.63780736,-23.16930016,-43.74968981,7630145379.679498,0.2433,7719352844.550828,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
2,Litecoin,LTC,litecoin,1206,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74688031.1075049,84000000.0,False,,20,,,,2024-06-27T15:11:00.000Z,98.92267521679717,389716241.75485885,8.4197,-0.4957438,1.58209583,-2.59221628,-12.67145315,-14.9900183,-31.64807945,7388339843.829751,0.2356,8309504718.213195,,2024-06-27T15:10:05.000Z,,,,,,2024-06-27 11:11:50.970158
1,Bitcoin,BTC,bitcoin,11161,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19717796.0,19717796.0,False,,1,,,,2024-06-27T15:12:00.000Z,84516.50041697978,32033128397.274296,-2.3054,-0.83125571,0.6769774,-4.82975187,-9.22912339,-2.91344741,-11.94347151,1666479113855.922,53.1389,1774846508756.5803,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
1027,Ethereum,ETH,ethereum,9104,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120180875.2351428,120180875.2351428,True,,2,,,,2024-06-27T15:11:00.000Z,4715.220476360912,18186897030.30707,20.8779,-0.69311622,2.19651485,-2.14421135,-10.21966809,3.70015061,-2.84168539,566679323775.7213,18.0674,566679323775.717,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
825,Tether USDt,USDT,tether,90246,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112780783337.5052,116076856624.97296,True,,3,,,,2024-06-27T15:11:00.000Z,1.3678945179366984,65796978797.751274,5.6037,-0.00958315,-0.10244626,-0.0493902,-0.02604418,-0.0676223,-0.11286828,154272215255.97992,4.9197,158780895836.6313,,2024-06-27T15:11:05.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-27 11:12:51.193965
1839,BNB,BNB,bnb,2187,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147583381.4492261,147583381.4492261,False,,4,,,,2024-06-27T15:11:00.000Z,793.8606388263674,2313583108.7409744,11.4191,0.06659787,1.26018824,-2.77490555,-3.05533607,-4.50810034,-6.00311301,117160637477.4381,3.7354,117160637477.43361,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
5426,Solana,SOL,solana,694,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,462359805.4953002,579084686.4836911,True,,5,,,,2024-06-27T15:11:00.000Z,201.9724835169896,3598971233.057228,38.4718,-0.97417912,7.41872705,9.95492518,-12.01197315,3.66586504,-21.72669684,93383958194.31804,2.9773,116959172295.7676,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
3408,USDC,USDC,usd-coin,20414,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32866184503.876423,32866184503.876423,False,,6,,,,2024-06-27T15:11:00.000Z,1.3689478760905687,7450971700.904206,6.3415,-0.0159247,-0.0406901,-0.01627858,-0.01774222,-0.03440462,-0.01737858,44992093471.78239,1.4348,44992093471.776245,,2024-06-27T15:11:05.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-27 11:12:51.193965
52,XRP,XRP,xrp,1345,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55688327582.0,99987490594.0,False,,7,,,,2024-06-27T15:12:00.000Z,0.6472323773708224,1198258810.9352756,0.854,-0.76876852,0.393576,-4.53291403,-10.29613645,-9.05882865,-25.66764328,36043288652.703,1.1494,64723237737.08055,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
11419,Toncoin,TON,toncoin,442,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2459625673.1477265,5108179089.570425,True,,8,3414166606.0,26161326509.31625,,2024-06-27T15:11:00.000Z,10.491858105980938,366613640.73929244,4.72,-0.43625343,2.43457686,7.10390847,19.52919748,39.64986386,51.17045014,25806043556.493793,0.8228,53594290187.710106,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
74,Dogecoin,DOGE,dogecoin,1015,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144883106383.70526,144883106383.70526,True,,9,,,,2024-06-27T15:12:00.000Z,0.16969347599427942,791761726.612784,0.6348,-1.08102818,0.18933775,0.54497166,-23.95344246,-17.42112037,-42.49128571,24585717935.09992,0.7839,24585717935.097984,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
2010,Cardano,ADA,cardano,1202,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35749050729.208,36994116264.584,False,,10,,,,2024-06-27T15:11:00.000Z,0.5314018315725564,376435508.1220087,16.9574,-0.85783185,-1.05793774,1.36932421,-14.52635563,-17.31692265,-41.60825792,18997111034.48136,0.6057,23913082420.771076,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
5805,Avalanche,AVAX,avalanche,750,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,393865959.12155896,443212329.12155896,False,,11,,,,2024-06-27T15:11:00.000Z,37.883826377440954,498203356.0299302,24.485,0.61279523,6.60115825,1.29256396,-24.76105323,-20.30314946,-48.66131476,14921149611.345396,0.4757,27115300200.47126,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
1958,TRON,TRX,tron,996,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87214910278.06209,87215029609.16496,True,,12,71659659264.0,8767768484.668283,,2024-06-27T15:11:00.000Z,0.167529654325315,341019905.1877405,-13.4511,-0.49805076,-1.18878217,4.93875383,10.41421095,1.5182628,1.3487635,14611083770.897104,0.4659,14611103762.401512,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
5994,Shiba Inu,SHIB,shiba-inu,838,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271242368555.6,589519691711904.6,False,,13,,,,2024-06-27T15:11:00.000Z,2.383915953888025e-05,297981662.2276068,-15.9313,-1.46512169,-0.11497167,-3.8902777,-32.5545951,-29.89830114,-43.52853152,14047731158.498167,0.4479,14053653982.025986,,2024-06-27T15:11:05.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-27 11:12:51.193965
6636,Polkadot,DOT,polkadot-new,786,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1462029970.7202706,9251766205.19206,,2024-06-27T15:11:00.000Z,8.664544400682082,304848355.6846318,68.1198,1.30343457,7.40226261,11.07221953,-13.26188148,-7.81394545,-35.40553141,12459211352.202524,0.3972,12459211352.200636,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
1975,Chainlink,LINK,chainlink,1805,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-06-27T15:11:00.000Z,19.355306728248774,341037240.25911546,12.3674,-0.40213125,1.50443981,-2.02838455,-21.08503155,-0.17941227,-26.50608218,11769961449.552702,0.3753,19355306728.251266,,2024-06-27T15:11:05.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-27 11:12:51.193965
1831,Bitcoin Cash,BCH,bitcoin-cash,899,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19725206.25,19725206.25,False,,16,,,,2024-06-27T15:11:00.000Z,527.1671444122065,330865874.52549326,0.597,-1.5021739,1.9455104,-1.21755844,-17.01728636,-19.77229823,-37.48032847,10398480651.754309,0.3315,11070510032.652798,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
6535,NEAR Protocol,NEAR,near-protocol,424,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1092355436.0,1197646990.0,False,,17,,,,2024-06-27T15:11:00.000Z,7.202568955368871,310661217.5459264,-0.4316,-1.56960697,1.17497594,0.56781947,-30.99105699,-27.8116601,-25.96110282,7867765351.562028,0.2508,8626135029.658579,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
7083,Uniswap,UNI,uniswap,1052,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'optimism-ecosystem', 'cmc-crypto-awards-2024']",,599957294.71,1000000000.0,False,,18,,,1.09610521,2024-06-27T15:11:00.000Z,13.01232377214403,185333503.5972636,22.8322,-0.86795801,2.05151496,-3.80950419,-11.24576302,16.42160903,-26.42113072,7806838568.226154,0.2489,13012323772.138765,7122344174.292394,2024-06-27T15:11:05.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2024-06-27 11:12:51.193965
3890,Polygon,MATIC,polygon,1411,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9884436601.520267,10000000000.0,False,,19,,,,2024-06-27T15:11:00.000Z,0.7720230279094794,265989374.71283615,8.7213,-0.26618003,2.00006106,-2.11253701,-22.62359321,-23.15683884,-43.75980079,7631012674.284961,0.2433,7720230279.097214,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
2,Litecoin,LTC,litecoin,1206,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74688031.1075049,84000000.0,False,,20,,,,2024-06-27T15:12:00.000Z,98.9363536951707,389878217.3185591,8.5221,-0.50051227,1.74976685,-2.60265995,-12.68734973,-14.97941867,-31.62934074,7389361462.448016,0.2356,8310653710.39146,,2024-06-27T15:11:05.000Z,,,,,,2024-06-27 11:12:51.193965
